"DEPARTMENT_ID","DEPARTMENT_DESCRIPTION","CLASS_ID","CLASS_DESCRIPTION","SUBCLASS_ID","SUBCLASS_DESCRIPTION","MANUFACTURER","BRAND","MODELLINE","MANUFACTURER_SKU","RETAILER_SKU","SIZE","RETAIL_LIST_PRICE","STORE_NUMBER","STORE_NAME","STORE_ADDRESS","STORE_CITY","STORE_STATE","STORE_ZIP_CODE","END_OF_FISCAL_WEEK_DATE","TOTAL_UNITS_SOLD","TOTAL_DOLLARS_SOLD","VIN"
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","PA ROAD TAX                        ","PRT","PRT","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","2","2",""
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","PA ROAD TAX                        ","PRT","PRT","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","1","DN565135 "
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","PA ROAD TAX                        ","PRT","PRT","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","20","20",""
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","PA ROAD TAX                        ","PRT","PRT","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","3","3",""
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","PA ROAD TAX                        ","PRT","PRT","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","1","9F0C1391 "
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","PA ROAD TAX                        ","PRT","PRT","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","2","2",""
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","PA ROAD TAX                        ","PRT","PRT","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","3","3",""
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","PA ROAD TAX                        ","PRT","PRT","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","4","4",""
"0","Tire","-331","Medium Truck","-560","Premium Drive","RoadX","RT787","225/70R19.5~ROADX~RT787~Prem Reg Drive G/14 TL-3PMS","930299","22570195ROA930299","0","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","2","412.88","JALE5W165G7303109"
"0","Tire","-331","Medium Truck","-560","Premium Drive","RoadX","RT787","225/70R19.5~ROADX~RT787~Prem Reg Drive G/14 TL-3PMS","930299","22570195ROA930299","0","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","2","412.88","JALE5W165G7303109"
"5","Wheel","-236","Truck","-343","Wheel","Rims & Wheels","Wheel","8.25X22.5 10H UNIMOUNT ACCURID WHTE","50308PW","W22550308PW","","0","46","Mahone Commercial 46","152 19th St.","Parkersburg","WV","26101","11-30-2019","1","96",""
"-7","Discounts","-112","Retread","-145","Default","Promotion","Default","PROMOTION                          ","STAR","STAR","0","0","15","Troy 15","655 Olympic Dr.","Troy","OH","45373","11-30-2019","-12","-162",""
"0","Tire","60","Medium Truck","264","All Position","Michelin","XZA","365/70R22.5 MICH 20P XZA 162M","52215","36570225MIC52215","0","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","798.08",""
"4","Retread","416","Medium Truck - Cap Only","1306","Trailer","MRT","XTY-SA","11R24.5~MRT~XTY-SA","11016","11245MRT11016","11R24.5","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","4","742.68",""
"-2","Local Labor","-105","Passenger Service","-196","Passenger Service","wheel balance","Passenger Service","SPIN BALANCE PASSENGER KENTUCKY","SBPK","SBPK","","0","21","Ziegler/Morgan Tire 21","960 Nandino Blvd","Lexington","KY","40511","11-30-2019","2","17","1FDSX35Y88ED99335"
"-9","Tire Service","-290","PA/LT Service","-444","PA/LT Service ","Service","PA/LT Service ","PATCH ALL PLUG REPAIRS","TR","TR","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","21.5",""
"-9","Tire Service","-290","PA/LT Service","-444","PA/LT Service ","Service","PA/LT Service ","TIRE PATCH - PLUG REPAIR","TR","TR","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","15","1HA3GTCG1HN004426"
"-9","Tire Service","-290","PA/LT Service","-444","PA/LT Service ","Service","PA/LT Service ","TIRE PATCH - PLUG REPAIR","TR","TR","","0","51","Akron 51","547 Wolf Ledges Parkway","Akron","OH","44311","11-30-2019","1","20","1FDRF3GT9GEB96892"
"0","Tire","39","Medium Truck","165","All Position","Goodyear","Endurance RSA","11R22.5~GOO~Endurance RSA ~H / 16 BW  TL","138179674","11225GOO138179674","0","0","46","Mahone Commercial 46","152 19th St.","Parkersburg","WV","26101","11-30-2019","2","1062.96",""
"-7","Discounts","-336","Retail ","-572","Retail Promo","Promotion","Retail Promo","ZT 100 YEAR TIRE SPECIAL","ZTTR","ZTTR","","0","45","Mahone Retail 45","1615 14th St. ","Parkersburg","WV","26101","11-30-2019","-10","-50","1GNFK16ZX3J316432"
"-7","Discounts","-336","Retail ","-572","Retail Promo","Promotion","Retail Promo","ZT 100 YEAR TIRE SPECIAL","ZTTR","ZTTR","","0","45","Mahone Retail 45","1615 14th St. ","Parkersburg","WV","26101","11-30-2019","-10","-100","KNDPMCAC1K7512146"
"-7","Discounts","-336","Retail ","-572","Retail Promo","Promotion","Retail Promo","ZT 100 YEAR TIRE SPECIAL","ZTTR","ZTTR","","0","45","Mahone Retail 45","1615 14th St. ","Parkersburg","WV","26101","11-30-2019","-10","-50","1GTN2TEA7CZ159231"
"-7","Discounts","-336","Retail ","-572","Retail Promo","Promotion","Retail Promo","ZT 100 YEAR TIRE SPECIAL","ZTTR","ZTTR","","0","45","Mahone Retail 45","1615 14th St. ","Parkersburg","WV","26101","11-30-2019","-10","-100","4S4BP86CX54313542"
"0","Tire","733","Trailer","2191","Trailer","Travelstar","HF188 ST Radial","ST205/75R14~TRS~HF188 ST Radial~C / 6 BW 100Q TL  CARRY OUT","HFST30","2057514TRSHFST30","ST205/75R14","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","54",""
"4","Retread","-280","Medium Truck Customer","-424","Trailer","Goodyear Retreading","G316 AT","11R22.5 UC G316 AT","254086178C","11225GOO254086178C","","0","46","Mahone Commercial 46","152 19th St.","Parkersburg","WV","26101","11-30-2019","1","161.38",""
"-2","Local Labor","-277","Commercial Mechanical","-414","Labor","Mechanical","Labor","LABOR CHARGE LIGHT MECHANICAL","LBRLM","LBRLM","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","92.15",""
"12","Other Part","-276","Retail Mechanical","-405","Preventative Maint - Fluids","Mechanical","Fluids","BRAKE FLUID                  ","BF","BF","","0","51","Akron 51","547 Wolf Ledges Parkway","Akron","OH","44311","11-30-2019","1","10","1FDSF34L42EC88961"
"-2","Local Labor","-277","Commercial Mechanical","-414","Labor","Mechanical","Labor","LABOR CHARGE LIGHT MECHANICAL KENTUCKY CHANGE OIL AND AND PM TRUCK","LBRLMK","LBRLMK","","0","21","Ziegler/Morgan Tire 21","960 Nandino Blvd","Lexington","KY","40511","11-30-2019","2","190","1HJMMML2GH428975"
"-2","Local Labor","-277","Commercial Mechanical","-414","Labor","Mechanical","Labor","LABOR CHARGE LIGHT MECHANICAL KENTUCKY SERVICE TRANSMISSION","LBRLMK","LBRLMK","","0","21","Ziegler/Morgan Tire 21","960 Nandino Blvd","Lexington","KY","40511","11-30-2019","1","95","1HJMMML2GH428975"
"-2","Local Labor","-277","Commercial Mechanical","-414","Labor","Mechanical","Labor","LABOR CHARGE LIGHT MECHANICAL KENTUCKY CHANGE OIL AND AND PM TRUCK","LBRLMK","LBRLMK","","0","21","Ziegler/Morgan Tire 21","960 Nandino Blvd","Lexington","KY","40511","11-30-2019","2","190","1HJMMML2GH428975"
"-2","Local Labor","-277","Commercial Mechanical","-414","Labor","Mechanical","Labor","LABOR CHARGE LIGHT MECHANICAL KENTUCKY SERVICE TRANSMISSION","LBRLMK","LBRLMK","","0","21","Ziegler/Morgan Tire 21","960 Nandino Blvd","Lexington","KY","40511","11-30-2019","1","95","1HJMMML2GH428975"
"-2","Local Labor","-95","OTR","-173","OTR","Service","OTR","1400-24 DISMT & MT","DMM1424","DMM1424","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","65",""
"-3","Other Charges/Fees","-276","Retail Mechanical","-407","Tire Service ","Mechanical","Tire Service","FLAT REPAIR PROTECTION PLAN DECLINED or NOT applicable   ","RHD","RHD","","0","45","Mahone Retail 45","1615 14th St. ","Parkersburg","WV","26101","11-30-2019","2","0","1GTN2TEA7CZ159231"
"4","Retread","416","Medium Truck - Cap Only","1305","Drive","MRT","XDN-2","11R24.5~MRT~XDN-2~23","06675","11245MRT06675","11R24.5","0","51","Akron 51","547 Wolf Ledges Parkway","Akron","OH","44311","11-30-2019","2","447.06",""
"4","Retread","416","Medium Truck - Cap Only","1306","Trailer","MRT","XZE-SA","11R22.5~MRT~XZE-SA","65385","11225MRT65385","11R22.5","0","31","Maxie Tire 31","83 Whittlesey","Norwalk","OH","44857","11-30-2019","3","478.32",""
"4","Retread","416","Medium Truck - Cap Only","1306","Trailer","MRT","XZE-SA","11R22.5~MRT~XZE-SA","65385","11225MRT65385","11R22.5","0","51","Akron 51","547 Wolf Ledges Parkway","Akron","OH","44311","11-30-2019","1","164.71",""
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","7.03",""
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","5",""
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","7.03",""
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","8.25","FL887593"
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","4","20","1FVACXDC45HV30364"
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","4","20","1FVACXDC47HX27697"
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","51","Akron 51","547 Wolf Ledges Parkway","Akron","OH","44311","11-30-2019","1","3.5",""
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","51","Akron 51","547 Wolf Ledges Parkway","Akron","OH","44311","11-30-2019","1","3.5",""
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY  & SHOP              ","VSTU","VSTU","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","2","17",""
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","2","10",""
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY  & SHOP              ","VSTU","VSTU","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","2","17",""
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","5","40480266 "
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","2","10","J7440902"
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","4.08","FSGD1537 "
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY  & SHOP              ","VSTU","VSTU","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","2","17","JALE5W165G7303109"
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","4","20",""
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY & SHOP              ","VSTU","VSTU","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","2","17",""
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","4","20",""
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","2.62","9F0C1391 "
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY   BACKHOE            ","VSTU","VSTU","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","2","15",""
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","-4","-20","1FVACXDC47HX27697"
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","4","20","1FDXF47P66EC24405"
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","2","10","1FVACXDC47HX27697"
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","7.52","XL551793 "
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY               ","VSTU","VSTU","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","7.52","DN565135 "
"10","Valve Stem","-134","Truck Valves","-195","Truck Valves","Valves","Truck Valves","TRUCK VALVE ASSEMBLY  & SHOP              ","VSTU","VSTU","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","2","17","JALE5W165G7303109"
"-12","Alignment Labor","-276","Retail Mechanical","-402","Alignments","Mechanical","Alignments","VEHICLE ALIGNMENT","ALIGNWV","ALIGNWV","","0","45","Mahone Retail 45","1615 14th St. ","Parkersburg","WV","26101","11-30-2019","1","70","KNDPMCAC1K7512146"
"4","Retread","416","Medium Truck - Cap Only","1305","Drive","MRT","XDN-2","11R22.5~MRT~XDN-2","06653","11225MRT06653","11R22.5","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","198.57",""
"4","Retread","416","Medium Truck - Cap Only","1305","Drive","MRT","XDN-2","11R22.5~MRT~XDN-2","06653","11225MRT06653","11R22.5","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","4","795.92",""
"4","Retread","416","Medium Truck - Cap Only","1305","Drive","MRT","XDN-2","11R22.5~MRT~XDN-2","06653","11225MRT06653","11R22.5","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","2","397.78",""
"4","Retread","416","Medium Truck - Cap Only","1305","Drive","MRT","XDN-2","11R22.5~MRT~XDN-2","06653","11225MRT06653","11R22.5","0","51","Akron 51","547 Wolf Ledges Parkway","Akron","OH","44311","11-30-2019","1","215.29",""
"-2","Local Labor","-60","Farm","-172","Farm","Service","Farm","DISMOUNT & MOUNT FARM","DMMF","DMMF","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","20",""
"16","Stock Retread","-13","Medium Truck - Cap & Casing","-45","Trailer","MRT","XT-1 AT RET    ","275/80R22.5 MICH PXT-1 AT RET      ","57053A","27580225MRT57053A","0","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","122.23","XL551793 "
"-2","Local Labor","-276","Retail Mechanical","-404","Labor","Mechanical","Labor","PREVENTITIVE MAINTENANCE ANALYSIS","PMA","PMA","","0","51","Akron 51","547 Wolf Ledges Parkway","Akron","OH","44311","11-30-2019","1","29.99","1FDSF34L42EC88961"
"4","Retread","416","Medium Truck - Cap Only","1305","Drive","MRT","MD XDN2","225/70R19.5 MD XDN2","78275","22570195MRT78275","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","4","540","1FVACXDC47HX27697"
"4","Retread","416","Medium Truck - Cap Only","1305","Drive","MRT","MD XDN2","225/70R19.5 MD XDN2","78275","22570195MRT78275","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","-4","-540","1FVACXDC47HX27697"
"4","Retread","416","Medium Truck - Cap Only","1305","Drive","MRT","MD XDN2","225/70R19.5 MD XDN2","78275","22570195MRT78275","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","4","540","1FDXF47P66EC24405"
"0","Tire","79","OTR","315","Small","Specialty Tires of America","Lug Loader/Grader","13.00-24TG~STA~Lug Loader/Grader~H/16  G2 TL","NC5CB","130024STANC5CB","13.00-24TG","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","585",""
"-2","Local Labor","-105","Passenger Service","-196","Passenger Service","wheel balance","Passenger Service","MOUNT/DISMOUNT","MOUNT","MOUNT","","0","51","Akron 51","547 Wolf Ledges Parkway","Akron","OH","44311","11-30-2019","2","20",""
"-2","Local Labor","-105","Passenger Service","-196","Passenger Service","wheel balance","Passenger Service","MOUNT/DISMOUNT AND SEAL","MOUNT","MOUNT","","0","51","Akron 51","547 Wolf Ledges Parkway","Akron","OH","44311","11-30-2019","2","20",""
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","TIRE EXCISE FEE                    ","SEF","SEF","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","4","4","2C3CA5CG5BH614030"
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","TIRE EXCISE FEE                    ","SEF","SEF","","0","31","Maxie Tire 31","83 Whittlesey","Norwalk","OH","44857","11-30-2019","1","1",""
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","TIRE EXCISE FEE                    ","SEF","SEF","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","4","4","1C4PJMAK5CW173162"
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","TIRE EXCISE FEE                    ","SEF","SEF","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","1",""
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","TIRE EXCISE FEE                    ","SEF","SEF","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","1","1",""
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","TIRE EXCISE FEE                    ","SEF","SEF","","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","2","2",""
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","TIRE EXCISE FEE                    ","SEF","SEF","","0","15","Troy 15","655 Olympic Dr.","Troy","OH","45373","11-30-2019","8","8",""
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","TIRE EXCISE FEE                    ","SEF","SEF","","0","23","Dover 23","411 Commercial Parkway","Dover","OH","44622","11-30-2019","2","2",""
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","TIRE EXCISE FEE                    ","SEF","SEF","","0","31","Maxie Tire 31","83 Whittlesey","Norwalk","OH","44857","11-30-2019","1","1",""
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","TIRE EXCISE FEE                    ","SEF","SEF","","0","51","Akron 51","547 Wolf Ledges Parkway","Akron","OH","44311","11-30-2019","2","2",""
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","TIRE EXCISE FEE                    ","SEF","SEF","","0","81","Toledo 81","30559 Lemoyne Road","Walbridge","OH","43465","11-30-2019","2","2",""
"-3","Other Charges/Fees","-48","Tire Fee","-178","Tire Fee","Tire Fee","Tire Fee","TIRE EXCISE FEE                    ","SEF","SEF","","0","81","Toledo 81","30559 Lemoyne Road","Walbridge","OH","43465","11-30-2019","2","2",""
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","RETORQUE AFTER 25 MILES            ","LUGNUTS","LUGNUTS","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","0","FL887593"
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","RETORQUE AFTER 25 MILES            ","LUGNUTS","LUGNUTS","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","1","0","40480266 "
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","RETORQUE AFTER 25 MILES            ","LUGNUTS","LUGNUTS","","0","45","Mahone Retail 45","1615 14th St. ","Parkersburg","WV","26101","11-30-2019","2","0","1GNFK16ZX3J316432"
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","RETORQUE AFTER 25 MILES            ","LUGNUTS","LUGNUTS","","0","45","Mahone Retail 45","1615 14th St. ","Parkersburg","WV","26101","11-30-2019","4","0","KNDPMCAC1K7512146"
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","RETORQUE AFTER 25 MILES            ","LUGNUTS","LUGNUTS","","0","45","Mahone Retail 45","1615 14th St. ","Parkersburg","WV","26101","11-30-2019","2","0","1GTN2TEA7CZ159231"
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","RETORQUE AFTER 25 MILES            ","LUGNUTS","LUGNUTS","","0","45","Mahone Retail 45","1615 14th St. ","Parkersburg","WV","26101","11-30-2019","4","0","4S4BP86CX54313542"
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","RETORQUE AFTER 25 MILES            ","LUGNUTS","LUGNUTS","","0","51","Akron 51","547 Wolf Ledges Parkway","Akron","OH","44311","11-30-2019","1","0",""
"-3","Other Charges/Fees","-43","Comment","-106","Comment","Comment","Comment","RETORQUE AFTER 25 MILES            ","LUGNUTS","LUGNUTS","","0","51","Akron 51","547 Wolf Ledges Parkway","Akron","OH","44311","11-30-2019","1","0",""
"0","Tire","26","Medium Truck","106","Steer","Firestone","FS591","295/75R22.5~FIR~FS591~G/14 BW  TL","233738","29575225FIR233738","295/75R22.5","0","5","Truck Stop 05","2210 Bolivar Road S.W.","Canton","OH","44706","11-30-2019","2","870.46",""
"-2","Local Labor","-34","Commercial Truck Service","-249","Truck","Service","Truck","SERVICE CALL AFTER 5:00PM-SUN/HOL","SCAH","SCAH","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","2","230.28","DN565135 "
"-2","Local Labor","-34","Commercial Truck Service","-249","Truck","Service","Truck","SERVICE CALL AFTER 5:00PM-SUN/HOL","SCAH","SCAH","","0","46","Mahone Commercial 46","152 19th St.","Parkersburg","WV","26101","11-30-2019","4.5","502.74",""
"-2","Local Labor","-34","Commercial Truck Service","-249","Truck","Service","Truck","SERVICE CALL AFTER 5:00PM-SUN/HOL","SCAH","SCAH","","0","46","Mahone Commercial 46","152 19th St.","Parkersburg","WV","26101","11-30-2019","3","293.55",""
"-2","Local Labor","-34","Commercial Truck Service","-249","Truck","Service","Truck","SERVICE CALL AFTER 5:00PM-SUN/HOL","SCAH","SCAH","","0","14","Warrendale 14","919 Brush Creek Rd.","Warrendale","PA","15086","11-30-2019","2.5","324.93","40480266 "
"-2","Local Labor","-34","Commercial Truck Service","-249","Truck","Service","Truck","SERVICE CALL AFTER 5:00PM-SUN/HOL","SCAH","SCAH","","0","15","Troy 15","655 Olympic Dr.","Troy","OH","45373","11-30-2019","1","235.29",""
"-2","Local Labor","-34","Commercial Truck Service","-249","Truck","Service","Truck","SERVICE CALL AFTER 5:00PM-SUN/HOL","SCAH","SCAH","","0","15","Troy 15","655 Olympic Dr.","Troy","OH","45373","11-30-2019","2","200",""
"-2","Local Labor","-34","Commercial Truck Service","-249","Truck","Service","Truck","SERVICE CALL AFTER 5:00PM-SUN/HOL","SCAH","SCAH","","0","46","Mahone Commercial 46","152 19th St.","Parkersburg","WV","26101","11-30-2019","2","188.1",""
"-2","Local Labor","-34","Commercial Truck Service","-249","Truck","Service","Truck","SERVICE CALL AFTER 5:00PM-SUN/HOL","SCAH","SCAH","","0","46","Mahone Commercial 46","152 19th St.","Parkersburg","WV","26101","11-30-2019","4.5","534.38",""
"-2","Local Labor","-34","Commercial Truck Service","-249","Truck","Service","Truck","SERVICE CALL AFTER 5:00PM-SUN/HOL","SCAH","SCAH","","0","46","Mahone Commercial 46","152 19th St.","Parkersburg","WV","26101","11-30-2019","1","255.1",""
